time,l_leg_ankle_pitch_joint,l_leg_ankle_roll_joint,r_leg_ankle_pitch_joint,r_leg_ankle_roll_joint
1.026000,-0.184239,0.119900,-0.184239,0.119900
1.028000,-0.185178,0.119884,-0.185178,0.119884
1.030000,-0.186116,0.119867,-0.186116,0.119867
1.032000,-0.187054,0.119848,-0.187054,0.119848
1.034000,-0.187992,0.119829,-0.187992,0.119829
1.036000,-0.188928,0.119808,-0.188928,0.119808
1.038000,-0.189865,0.119786,-0.189865,0.119786
1.040000,-0.190800,0.119763,-0.190800,0.119763
1.042000,-0.191735,0.119739,-0.191735,0.119739
1.044000,-0.192669,0.119714,-0.192669,0.119714
1.046000,-0.193602,0.119687,-0.193602,0.119687
1.048000,-0.194534,0.119659,-0.194534,0.119659
1.050000,-0.195465,0.119630,-0.195465,0.119630
1.052000,-0.196396,0.119600,-0.196396,0.119600
1.054000,-0.197325,0.119569,-0.197325,0.119569
1.056000,-0.198253,0.119536,-0.198253,0.119536
1.058000,-0.199181,0.119502,-0.199181,0.119502
1.060000,-0.200107,0.119467,-0.200107,0.119467
1.062000,-0.201032,0.119431,-0.201032,0.119431
1.064000,-0.201956,0.119394,-0.201956,0.119394
1.066000,-0.202879,0.119356,-0.202879,0.119356
1.068000,-0.203801,0.119316,-0.203801,0.119316
1.070000,-0.204721,0.119275,-0.204721,0.119275
1.072000,-0.205641,0.119233,-0.205641,0.119233
1.074000,-0.206558,0.119190,-0.206558,0.119190
1.076000,-0.207475,0.119146,-0.207475,0.119146
1.078000,-0.208390,0.119100,-0.208390,0.119100
1.080000,-0.209303,0.119054,-0.209303,0.119054
1.082000,-0.210216,0.119006,-0.210216,0.119006
1.084000,-0.211126,0.118957,-0.211126,0.118957
1.086000,-0.212035,0.118907,-0.212035,0.118907
1.088000,-0.212943,0.118855,-0.212943,0.118855
1.090000,-0.213849,0.118803,-0.213849,0.118803
1.092000,-0.214753,0.118749,-0.214753,0.118749
1.094000,-0.215655,0.118694,-0.215655,0.118694
1.096000,-0.216556,0.118638,-0.216556,0.118638
1.098000,-0.217455,0.118581,-0.217455,0.118581
1.100000,-0.218353,0.118523,-0.218353,0.118523
1.102000,-0.219248,0.118463,-0.219248,0.118463
1.104000,-0.220142,0.118402,-0.220142,0.118402
1.106000,-0.221033,0.118340,-0.221033,0.118340
1.108000,-0.221923,0.118277,-0.221923,0.118277
1.110000,-0.222811,0.118213,-0.222811,0.118213
1.112000,-0.223696,0.118148,-0.223696,0.118148
1.114000,-0.224580,0.118081,-0.224580,0.118081
1.116000,-0.225462,0.118013,-0.225462,0.118013
1.118000,-0.226341,0.117945,-0.226341,0.117945
1.120000,-0.227219,0.117874,-0.227219,0.117874
1.122000,-0.228094,0.117803,-0.228094,0.117803
1.124000,-0.228967,0.117731,-0.228967,0.117731
1.126000,-0.229838,0.117657,-0.229838,0.117657
1.128000,-0.230706,0.117583,-0.230706,0.117583
1.130000,-0.231572,0.117507,-0.231572,0.117507
1.132000,-0.232436,0.117430,-0.232436,0.117430
1.134000,-0.233297,0.117352,-0.233297,0.117352
1.136000,-0.234156,0.117272,-0.234156,0.117272
1.138000,-0.235013,0.117192,-0.235013,0.117192
1.140000,-0.235867,0.117110,-0.235867,0.117110
1.142000,-0.236718,0.117027,-0.236718,0.117027
1.144000,-0.237567,0.116943,-0.237567,0.116943
1.146000,-0.238414,0.116858,-0.238414,0.116858
1.148000,-0.239257,0.116772,-0.239257,0.116772
1.150000,-0.240099,0.116684,-0.240099,0.116684
1.152000,-0.240937,0.116596,-0.240937,0.116596
1.154000,-0.241773,0.116506,-0.241773,0.116506
1.156000,-0.242606,0.116415,-0.242606,0.116415
1.158000,-0.243436,0.116323,-0.243436,0.116323
1.160000,-0.244263,0.116230,-0.244263,0.116230
1.162000,-0.245088,0.116136,-0.245088,0.116136
1.164000,-0.245909,0.116040,-0.245909,0.116040
1.166000,-0.246728,0.115944,-0.246728,0.115944
1.168000,-0.247543,0.115846,-0.247543,0.115846
1.170000,-0.248356,0.115747,-0.248356,0.115747
1.172000,-0.249166,0.115647,-0.249166,0.115647
1.174000,-0.249973,0.115546,-0.249973,0.115546
1.176000,-0.250776,0.115443,-0.250776,0.115443
1.178000,-0.251577,0.115340,-0.251577,0.115340
1.180000,-0.252374,0.115235,-0.252374,0.115235
1.182000,-0.253168,0.115129,-0.253168,0.115129
1.184000,-0.253959,0.115023,-0.253959,0.115023
1.186000,-0.254747,0.114915,-0.254747,0.114915
1.188000,-0.255531,0.114805,-0.255531,0.114805
1.190000,-0.256313,0.114695,-0.256313,0.114695
1.192000,-0.257090,0.114584,-0.257090,0.114584
1.194000,-0.257865,0.114471,-0.257865,0.114471
1.196000,-0.258636,0.114358,-0.258636,0.114358
1.198000,-0.259404,0.114243,-0.259404,0.114243
1.200000,-0.260168,0.114127,-0.260168,0.114127
1.202000,-0.260929,0.114010,-0.260929,0.114010
1.204000,-0.261686,0.113892,-0.261686,0.113892
1.206000,-0.262439,0.113772,-0.262439,0.113772
1.208000,-0.263190,0.113652,-0.263190,0.113652
1.210000,-0.263936,0.113530,-0.263936,0.113530
1.212000,-0.264679,0.113408,-0.264679,0.113408
1.214000,-0.265418,0.113284,-0.265418,0.113284
1.216000,-0.266154,0.113159,-0.266154,0.113159
1.218000,-0.266886,0.113033,-0.266886,0.113033
1.220000,-0.267614,0.112906,-0.267614,0.112906
1.222000,-0.268338,0.112777,-0.268338,0.112777
1.224000,-0.269058,0.112648,-0.269058,0.112648
1.226000,-0.269775,0.112518,-0.269775,0.112518
1.228000,-0.270488,0.112386,-0.270488,0.112386
1.230000,-0.271197,0.112253,-0.271197,0.112253
1.232000,-0.271902,0.112119,-0.271902,0.112119
1.234000,-0.272603,0.111985,-0.272603,0.111985
1.236000,-0.273300,0.111849,-0.273300,0.111849
1.238000,-0.273993,0.111711,-0.273993,0.111711
1.240000,-0.274682,0.111573,-0.274682,0.111573
1.242000,-0.275367,0.111434,-0.275367,0.111434
1.244000,-0.276048,0.111293,-0.276048,0.111293
1.246000,-0.276725,0.111152,-0.276725,0.111152
1.248000,-0.277397,0.111009,-0.277397,0.111009
1.250000,-0.278066,0.110866,-0.278066,0.110866
1.252000,-0.278730,0.110721,-0.278730,0.110721
1.254000,-0.279390,0.110575,-0.279390,0.110575
1.256000,-0.280046,0.110428,-0.280046,0.110428
1.258000,-0.280698,0.110280,-0.280698,0.110280
1.260000,-0.281345,0.110131,-0.281345,0.110131
1.262000,-0.281988,0.109980,-0.281988,0.109980
1.264000,-0.282627,0.109829,-0.282627,0.109829
1.266000,-0.283261,0.109677,-0.283261,0.109677
1.268000,-0.283891,0.109523,-0.283891,0.109523
1.270000,-0.284517,0.109368,-0.284517,0.109368
1.272000,-0.285138,0.109213,-0.285138,0.109213
1.274000,-0.285754,0.109056,-0.285754,0.109056
1.276000,-0.286366,0.108898,-0.286366,0.108898
1.278000,-0.286974,0.108739,-0.286974,0.108739
1.280000,-0.287577,0.108579,-0.287577,0.108579
1.282000,-0.288175,0.108418,-0.288175,0.108418
1.284000,-0.288769,0.108256,-0.288769,0.108256
1.286000,-0.289359,0.108093,-0.289359,0.108093
1.288000,-0.289943,0.107929,-0.289943,0.107929
1.290000,-0.290523,0.107763,-0.290523,0.107763
1.292000,-0.291099,0.107597,-0.291099,0.107597
1.294000,-0.291669,0.107429,-0.291669,0.107429
1.296000,-0.292235,0.107261,-0.292235,0.107261
1.298000,-0.292796,0.107091,-0.292796,0.107091
1.300000,-0.293353,0.106921,-0.293353,0.106921
1.302000,-0.293904,0.106749,-0.293904,0.106749
1.304000,-0.294451,0.106576,-0.294451,0.106576
1.306000,-0.294993,0.106403,-0.294993,0.106403
1.308000,-0.295530,0.106228,-0.295530,0.106228
1.310000,-0.296062,0.106052,-0.296062,0.106052
1.312000,-0.296589,0.105875,-0.296589,0.105875
1.314000,-0.297112,0.105697,-0.297112,0.105697
1.316000,-0.297629,0.105518,-0.297629,0.105518
1.318000,-0.298142,0.105338,-0.298142,0.105338
1.320000,-0.298649,0.105157,-0.298649,0.105157
1.322000,-0.299152,0.104975,-0.299152,0.104975
1.324000,-0.299649,0.104791,-0.299649,0.104791
1.326000,-0.300142,0.104607,-0.300142,0.104607
1.328000,-0.300629,0.104422,-0.300629,0.104422
1.330000,-0.301111,0.104236,-0.301111,0.104236
1.332000,-0.301589,0.104048,-0.301589,0.104048
1.334000,-0.302061,0.103860,-0.302061,0.103860
1.336000,-0.302528,0.103671,-0.302528,0.103671
1.338000,-0.302989,0.103480,-0.302989,0.103480
1.340000,-0.303446,0.103289,-0.303446,0.103289
1.342000,-0.303897,0.103097,-0.303897,0.103097
1.344000,-0.304344,0.102903,-0.304344,0.102903
1.346000,-0.304785,0.102709,-0.304785,0.102709
1.348000,-0.305220,0.102513,-0.305220,0.102513
1.350000,-0.305651,0.102317,-0.305651,0.102317
1.352000,-0.306076,0.102119,-0.306076,0.102119
1.354000,-0.306496,0.101921,-0.306496,0.101921
1.356000,-0.306911,0.101721,-0.306911,0.101721
1.358000,-0.307320,0.101521,-0.307320,0.101521
1.360000,-0.307724,0.101319,-0.307724,0.101319
1.362000,-0.308123,0.101117,-0.308123,0.101117
1.364000,-0.308516,0.100913,-0.308516,0.100913
1.366000,-0.308904,0.100709,-0.308904,0.100709
1.368000,-0.309286,0.100503,-0.309286,0.100503
1.370000,-0.309663,0.100297,-0.309663,0.100297
1.372000,-0.310035,0.100089,-0.310035,0.100089
1.374000,-0.310401,0.099881,-0.310401,0.099881
1.376000,-0.310762,0.099672,-0.310762,0.099672
1.378000,-0.311117,0.099461,-0.311117,0.099461
1.380000,-0.311466,0.099250,-0.311466,0.099250
1.382000,-0.311811,0.099037,-0.311811,0.099037
1.384000,-0.312149,0.098824,-0.312149,0.098824
1.386000,-0.312482,0.098610,-0.312482,0.098610
1.388000,-0.312810,0.098394,-0.312810,0.098394
1.390000,-0.313132,0.098178,-0.313132,0.098178
1.392000,-0.313449,0.097961,-0.313449,0.097961
1.394000,-0.313759,0.097742,-0.313759,0.097742
1.396000,-0.314065,0.097523,-0.314065,0.097523
1.398000,-0.314364,0.097303,-0.314364,0.097303
1.400000,-0.314658,0.097082,-0.314658,0.097082
1.402000,-0.314947,0.096860,-0.314947,0.096860
1.404000,-0.315230,0.096637,-0.315230,0.096637
1.406000,-0.315507,0.096413,-0.315507,0.096413
1.408000,-0.315778,0.096188,-0.315778,0.096188
1.410000,-0.316044,0.095962,-0.316044,0.095962
1.412000,-0.316304,0.095735,-0.316304,0.095735
1.414000,-0.316559,0.095508,-0.316559,0.095508
1.416000,-0.316807,0.095279,-0.316807,0.095279
1.418000,-0.317050,0.095049,-0.317050,0.095049
1.420000,-0.317287,0.094819,-0.317287,0.094819
1.422000,-0.317519,0.094587,-0.317519,0.094587
1.424000,-0.317745,0.094355,-0.317745,0.094355
1.426000,-0.317965,0.094121,-0.317965,0.094121
1.428000,-0.318179,0.093887,-0.318179,0.093887
1.430000,-0.318388,0.093652,-0.318388,0.093652
1.432000,-0.318590,0.093415,-0.318590,0.093415
1.434000,-0.318787,0.093178,-0.318787,0.093178
1.436000,-0.318978,0.092940,-0.318978,0.092940
1.438000,-0.319164,0.092701,-0.319164,0.092701
1.440000,-0.319343,0.092462,-0.319343,0.092462
1.442000,-0.319517,0.092221,-0.319517,0.092221
1.444000,-0.319685,0.091979,-0.319685,0.091979
1.446000,-0.319847,0.091737,-0.319847,0.091737
1.448000,-0.320003,0.091493,-0.320003,0.091493
1.450000,-0.320153,0.091249,-0.320153,0.091249
1.452000,-0.320298,0.091003,-0.320298,0.091003
1.454000,-0.320436,0.090757,-0.320436,0.090757
1.456000,-0.320569,0.090510,-0.320569,0.090510
1.458000,-0.320696,0.090262,-0.320696,0.090262
1.460000,-0.320817,0.090013,-0.320817,0.090013
1.462000,-0.320932,0.089764,-0.320932,0.089764
1.464000,-0.321042,0.089513,-0.321042,0.089513
1.466000,-0.321145,0.089261,-0.321145,0.089261
1.468000,-0.321243,0.089009,-0.321243,0.089009
1.470000,-0.321334,0.088756,-0.321334,0.088756
1.472000,-0.321420,0.088502,-0.321420,0.088502
1.474000,-0.321500,0.088247,-0.321500,0.088247
1.476000,-0.321574,0.087991,-0.321574,0.087991
1.478000,-0.321642,0.087734,-0.321642,0.087734
1.480000,-0.321704,0.087476,-0.321704,0.087476
1.482000,-0.321760,0.087218,-0.321760,0.087218
1.484000,-0.321811,0.086958,-0.321811,0.086958
1.486000,-0.321855,0.086698,-0.321855,0.086698
1.488000,-0.321893,0.086437,-0.321893,0.086437
1.490000,-0.321926,0.086175,-0.321926,0.086175
1.492000,-0.321953,0.085912,-0.321953,0.085912
1.494000,-0.321973,0.085649,-0.321973,0.085649
1.496000,-0.321988,0.085384,-0.321988,0.085384
1.498000,-0.321997,0.085119,-0.321997,0.085119
1.500000,-0.322000,0.084853,-0.322000,0.084853
1.502000,-0.321997,0.084586,-0.321997,0.084586
1.504000,-0.321988,0.084318,-0.321988,0.084318
1.506000,-0.321973,0.084049,-0.321973,0.084049
1.508000,-0.321953,0.083780,-0.321953,0.083780
1.510000,-0.321926,0.083510,-0.321926,0.083510
1.512000,-0.321893,0.083238,-0.321893,0.083238
1.514000,-0.321855,0.082966,-0.321855,0.082966
1.516000,-0.321811,0.082694,-0.321811,0.082694
1.518000,-0.321760,0.082420,-0.321760,0.082420
1.520000,-0.321704,0.082146,-0.321704,0.082146
1.522000,-0.321642,0.081870,-0.321642,0.081870
1.524000,-0.321574,0.081594,-0.321574,0.081594
1.526000,-0.321500,0.081318,-0.321500,0.081318
1.528000,-0.321420,0.081040,-0.321420,0.081040
1.530000,-0.321334,0.080762,-0.321334,0.080762
1.532000,-0.321243,0.080482,-0.321243,0.080482
1.534000,-0.321145,0.080202,-0.321145,0.080202
1.536000,-0.321042,0.079921,-0.321042,0.079921
1.538000,-0.320932,0.079640,-0.320932,0.079640
1.540000,-0.320817,0.079357,-0.320817,0.079357
1.542000,-0.320696,0.079074,-0.320696,0.079074
1.544000,-0.320569,0.078790,-0.320569,0.078790
1.546000,-0.320436,0.078506,-0.320436,0.078506
1.548000,-0.320298,0.078220,-0.320298,0.078220
1.550000,-0.320153,0.077934,-0.320153,0.077934
1.552000,-0.320003,0.077647,-0.320003,0.077647
1.554000,-0.319847,0.077359,-0.319847,0.077359
1.556000,-0.319685,0.077070,-0.319685,0.077070
1.558000,-0.319517,0.076781,-0.319517,0.076781
1.560000,-0.319343,0.076491,-0.319343,0.076491
1.562000,-0.319164,0.076200,-0.319164,0.076200
1.564000,-0.318978,0.075908,-0.318978,0.075908
1.566000,-0.318787,0.075616,-0.318787,0.075616
1.568000,-0.318590,0.075323,-0.318590,0.075323
1.570000,-0.318388,0.075029,-0.318388,0.075029
1.572000,-0.318179,0.074735,-0.318179,0.074735
1.574000,-0.317965,0.074439,-0.317965,0.074439
1.576000,-0.317745,0.074143,-0.317745,0.074143
1.578000,-0.317519,0.073846,-0.317519,0.073846
1.580000,-0.317287,0.073549,-0.317287,0.073549
1.582000,-0.317050,0.073251,-0.317050,0.073251
1.584000,-0.316807,0.072952,-0.316807,0.072952
1.586000,-0.316559,0.072652,-0.316559,0.072652
1.588000,-0.316304,0.072352,-0.316304,0.072352
1.590000,-0.316044,0.072050,-0.316044,0.072050
1.592000,-0.315778,0.071749,-0.315778,0.071749
1.594000,-0.315507,0.071446,-0.315507,0.071446
1.596000,-0.315230,0.071143,-0.315230,0.071143
1.598000,-0.314947,0.070839,-0.314947,0.070839
1.600000,-0.314658,0.070534,-0.314658,0.070534
1.602000,-0.314364,0.070229,-0.314364,0.070229
1.604000,-0.314065,0.069923,-0.314065,0.069923
1.606000,-0.313759,0.069616,-0.313759,0.069616
1.608000,-0.313449,0.069309,-0.313449,0.069309
1.610000,-0.313132,0.069001,-0.313132,0.069001
1.612000,-0.312810,0.068692,-0.312810,0.068692
1.614000,-0.312482,0.068382,-0.312482,0.068382
1.616000,-0.312149,0.068072,-0.312149,0.068072
1.618000,-0.311811,0.067761,-0.311811,0.067761
1.620000,-0.311466,0.067450,-0.311466,0.067450
1.622000,-0.311117,0.067138,-0.311117,0.067138
1.624000,-0.310762,0.066825,-0.310762,0.066825
1.626000,-0.310401,0.066512,-0.310401,0.066512
1.628000,-0.310035,0.066198,-0.310035,0.066198
1.630000,-0.309663,0.065883,-0.309663,0.065883
1.632000,-0.309286,0.065567,-0.309286,0.065567
1.634000,-0.308904,0.065251,-0.308904,0.065251
1.636000,-0.308516,0.064935,-0.308516,0.064935
1.638000,-0.308123,0.064617,-0.308123,0.064617
1.640000,-0.307724,0.064299,-0.307724,0.064299
1.642000,-0.307320,0.063981,-0.307320,0.063981
1.644000,-0.306911,0.063661,-0.306911,0.063661
1.646000,-0.306496,0.063341,-0.306496,0.063341
1.648000,-0.306076,0.063021,-0.306076,0.063021
1.650000,-0.305651,0.062700,-0.305651,0.062700
1.652000,-0.305220,0.062378,-0.305220,0.062378
1.654000,-0.304785,0.062056,-0.304785,0.062056
1.656000,-0.304344,0.061733,-0.304344,0.061733
1.658000,-0.303897,0.061409,-0.303897,0.061409
1.660000,-0.303446,0.061085,-0.303446,0.061085
1.662000,-0.302989,0.060760,-0.302989,0.060760
1.664000,-0.302528,0.060435,-0.302528,0.060435
1.666000,-0.302061,0.060109,-0.302061,0.060109
1.668000,-0.301589,0.059782,-0.301589,0.059782
1.670000,-0.301111,0.059455,-0.301111,0.059455
1.672000,-0.300629,0.059127,-0.300629,0.059127
1.674000,-0.300142,0.058799,-0.300142,0.058799
1.676000,-0.299649,0.058470,-0.299649,0.058470
1.678000,-0.299152,0.058141,-0.299152,0.058141
1.680000,-0.298649,0.057810,-0.298649,0.057810
1.682000,-0.298142,0.057480,-0.298142,0.057480
1.684000,-0.297629,0.057149,-0.297629,0.057149
1.686000,-0.297112,0.056817,-0.297112,0.056817
1.688000,-0.296589,0.056484,-0.296589,0.056484
1.690000,-0.296062,0.056152,-0.296062,0.056152
1.692000,-0.295530,0.055818,-0.295530,0.055818
1.694000,-0.294993,0.055484,-0.294993,0.055484
1.696000,-0.294451,0.055150,-0.294451,0.055150
1.698000,-0.293904,0.054814,-0.293904,0.054814
1.700000,-0.293353,0.054479,-0.293353,0.054479
1.702000,-0.292796,0.054143,-0.292796,0.054143
1.704000,-0.292235,0.053806,-0.292235,0.053806
1.706000,-0.291669,0.053469,-0.291669,0.053469
1.708000,-0.291099,0.053131,-0.291099,0.053131
1.710000,-0.290523,0.052793,-0.290523,0.052793
1.712000,-0.289943,0.052454,-0.289943,0.052454
1.714000,-0.289359,0.052115,-0.289359,0.052115
1.716000,-0.288769,0.051775,-0.288769,0.051775
1.718000,-0.288175,0.051434,-0.288175,0.051434
1.720000,-0.287577,0.051094,-0.287577,0.051094
1.722000,-0.286974,0.050752,-0.286974,0.050752
1.724000,-0.286366,0.050410,-0.286366,0.050410
1.726000,-0.285754,0.050068,-0.285754,0.050068
1.728000,-0.285138,0.049725,-0.285138,0.049725
1.730000,-0.284517,0.049382,-0.284517,0.049382
1.732000,-0.283891,0.049038,-0.283891,0.049038
1.734000,-0.283261,0.048694,-0.283261,0.048694
1.736000,-0.282627,0.048349,-0.282627,0.048349
1.738000,-0.281988,0.048003,-0.281988,0.048003
1.740000,-0.281345,0.047658,-0.281345,0.047658
1.742000,-0.280698,0.047312,-0.280698,0.047312
1.744000,-0.280046,0.046965,-0.280046,0.046965
1.746000,-0.279390,0.046618,-0.279390,0.046618
1.748000,-0.278730,0.046270,-0.278730,0.046270
1.750000,-0.278066,0.045922,-0.278066,0.045922
1.752000,-0.277397,0.045573,-0.277397,0.045573
1.754000,-0.276725,0.045225,-0.276725,0.045225
1.756000,-0.276048,0.044875,-0.276048,0.044875
1.758000,-0.275367,0.044525,-0.275367,0.044525
1.760000,-0.274682,0.044175,-0.274682,0.044175
1.762000,-0.273993,0.043824,-0.273993,0.043824
1.764000,-0.273300,0.043473,-0.273300,0.043473
1.766000,-0.272603,0.043121,-0.272603,0.043121
1.768000,-0.271902,0.042769,-0.271902,0.042769
1.770000,-0.271197,0.042417,-0.271197,0.042417
1.772000,-0.270488,0.042064,-0.270488,0.042064
1.774000,-0.269775,0.041711,-0.269775,0.041711
1.776000,-0.269058,0.041357,-0.269058,0.041357
1.778000,-0.268338,0.041003,-0.268338,0.041003
1.780000,-0.267614,0.040649,-0.267614,0.040649
1.782000,-0.266886,0.040294,-0.266886,0.040294
1.784000,-0.266154,0.039938,-0.266154,0.039938
1.786000,-0.265418,0.039583,-0.265418,0.039583
1.788000,-0.264679,0.039227,-0.264679,0.039227
1.790000,-0.263936,0.038870,-0.263936,0.038870
1.792000,-0.263190,0.038513,-0.263190,0.038513
1.794000,-0.262439,0.038156,-0.262439,0.038156
1.796000,-0.261686,0.037798,-0.261686,0.037798
1.798000,-0.260929,0.037440,-0.260929,0.037440
1.800000,-0.260168,0.037082,-0.260168,0.037082
1.802000,-0.259404,0.036723,-0.259404,0.036723
1.804000,-0.258636,0.036364,-0.258636,0.036364
1.806000,-0.257865,0.036005,-0.257865,0.036005
1.808000,-0.257090,0.035645,-0.257090,0.035645
1.810000,-0.256313,0.035285,-0.256313,0.035285
1.812000,-0.255531,0.034924,-0.255531,0.034924
1.814000,-0.254747,0.034563,-0.254747,0.034563
1.816000,-0.253959,0.034202,-0.253959,0.034202
1.818000,-0.253168,0.033841,-0.253168,0.033841
1.820000,-0.252374,0.033479,-0.252374,0.033479
1.822000,-0.251577,0.033117,-0.251577,0.033117
1.824000,-0.250776,0.032754,-0.250776,0.032754
1.826000,-0.249973,0.032391,-0.249973,0.032391
1.828000,-0.249166,0.032028,-0.249166,0.032028
1.830000,-0.248356,0.031665,-0.248356,0.031665
1.832000,-0.247543,0.031301,-0.247543,0.031301
1.834000,-0.246728,0.030937,-0.246728,0.030937
1.836000,-0.245909,0.030572,-0.245909,0.030572
1.838000,-0.245088,0.030208,-0.245088,0.030208
1.840000,-0.244263,0.029843,-0.244263,0.029843
1.842000,-0.243436,0.029477,-0.243436,0.029477
1.844000,-0.242606,0.029112,-0.242606,0.029112
1.846000,-0.241773,0.028746,-0.241773,0.028746
1.848000,-0.240937,0.028380,-0.240937,0.028380
1.850000,-0.240099,0.028013,-0.240099,0.028013
1.852000,-0.239257,0.027647,-0.239257,0.027647
1.854000,-0.238414,0.027280,-0.238414,0.027280
1.856000,-0.237567,0.026912,-0.237567,0.026912
1.858000,-0.236718,0.026545,-0.236718,0.026545
1.860000,-0.235867,0.026177,-0.235867,0.026177
1.862000,-0.235013,0.025809,-0.235013,0.025809
1.864000,-0.234156,0.025441,-0.234156,0.025441
1.866000,-0.233297,0.025072,-0.233297,0.025072
1.868000,-0.232436,0.024704,-0.232436,0.024704
1.870000,-0.231572,0.024334,-0.231572,0.024334
1.872000,-0.230706,0.023965,-0.230706,0.023965
1.874000,-0.229838,0.023596,-0.229838,0.023596
1.876000,-0.228967,0.023226,-0.228967,0.023226
1.878000,-0.228094,0.022856,-0.228094,0.022856
1.880000,-0.227219,0.022486,-0.227219,0.022486
1.882000,-0.226341,0.022115,-0.226341,0.022115
1.884000,-0.225462,0.021745,-0.225462,0.021745
1.886000,-0.224580,0.021374,-0.224580,0.021374
1.888000,-0.223696,0.021003,-0.223696,0.021003
1.890000,-0.222811,0.020631,-0.222811,0.020631
1.892000,-0.221923,0.020260,-0.221923,0.020260
1.894000,-0.221033,0.019888,-0.221033,0.019888
1.896000,-0.220142,0.019516,-0.220142,0.019516
1.898000,-0.219248,0.019144,-0.219248,0.019144
1.900000,-0.218353,0.018772,-0.218353,0.018772
1.902000,-0.217455,0.018400,-0.217455,0.018400
1.904000,-0.216556,0.018027,-0.216556,0.018027
1.906000,-0.215655,0.017654,-0.215655,0.017654
1.908000,-0.214753,0.017281,-0.214753,0.017281
1.910000,-0.213849,0.016908,-0.213849,0.016908
1.912000,-0.212943,0.016535,-0.212943,0.016535
1.914000,-0.212035,0.016161,-0.212035,0.016161
1.916000,-0.211126,0.015788,-0.211126,0.015788
1.918000,-0.210216,0.015414,-0.210216,0.015414
1.920000,-0.209303,0.015040,-0.209303,0.015040
1.922000,-0.208390,0.014666,-0.208390,0.014666
1.924000,-0.207475,0.014292,-0.207475,0.014292
1.926000,-0.206558,0.013917,-0.206558,0.013917
1.928000,-0.205641,0.013543,-0.205641,0.013543
1.930000,-0.204721,0.013168,-0.204721,0.013168
1.932000,-0.203801,0.012793,-0.203801,0.012793
1.934000,-0.202879,0.012418,-0.202879,0.012418
1.936000,-0.201956,0.012043,-0.201956,0.012043
1.938000,-0.201032,0.011668,-0.201032,0.011668
1.940000,-0.200107,0.011293,-0.200107,0.011293
1.942000,-0.199181,0.010918,-0.199181,0.010918
1.944000,-0.198253,0.010542,-0.198253,0.010542
1.946000,-0.197325,0.010167,-0.197325,0.010167
1.948000,-0.196396,0.009791,-0.196396,0.009791
1.950000,-0.195465,0.009415,-0.195465,0.009415
1.952000,-0.194534,0.009039,-0.194534,0.009039
1.954000,-0.193602,0.008663,-0.193602,0.008663
1.956000,-0.192669,0.008287,-0.192669,0.008287
1.958000,-0.191735,0.007911,-0.191735,0.007911
1.960000,-0.190800,0.007535,-0.190800,0.007535
1.962000,-0.189865,0.007159,-0.189865,0.007159
1.964000,-0.188928,0.006782,-0.188928,0.006782
1.966000,-0.187992,0.006406,-0.187992,0.006406
1.968000,-0.187054,0.006029,-0.187054,0.006029
1.970000,-0.186116,0.005653,-0.186116,0.005653
1.972000,-0.185178,0.005276,-0.185178,0.005276
1.974000,-0.184239,0.004900,-0.184239,0.004900
1.976000,-0.183299,0.004523,-0.183299,0.004523
1.978000,-0.182359,0.004146,-0.182359,0.004146
1.980000,-0.181419,0.003769,-0.181419,0.003769
1.982000,-0.180478,0.003392,-0.180478,0.003392
1.984000,-0.179537,0.003016,-0.179537,0.003016
1.986000,-0.178595,0.002639,-0.178595,0.002639
1.988000,-0.177654,0.002262,-0.177654,0.002262
1.990000,-0.176712,0.001885,-0.176712,0.001885
1.992000,-0.175770,0.001508,-0.175770,0.001508
1.994000,-0.174827,0.001131,-0.174827,0.001131
1.996000,-0.173885,0.000754,-0.173885,0.000754
1.998000,-0.172942,0.000377,-0.172942,0.000377
2.000000,-0.172000,0.000000,-0.172000,0.000000
2.002000,-0.171058,-0.000377,-0.171058,-0.000377
2.004000,-0.170115,-0.000754,-0.170115,-0.000754
2.006000,-0.169173,-0.001131,-0.169173,-0.001131
2.008000,-0.168230,-0.001508,-0.168230,-0.001508
2.010000,-0.167288,-0.001885,-0.167288,-0.001885
2.012000,-0.166346,-0.002262,-0.166346,-0.002262
2.014000,-0.165405,-0.002639,-0.165405,-0.002639
2.016000,-0.164463,-0.003016,-0.164463,-0.003016
2.018000,-0.163522,-0.003392,-0.163522,-0.003392
2.020000,-0.162581,-0.003769,-0.162581,-0.003769
2.022000,-0.161641,-0.004146,-0.161641,-0.004146
2.024000,-0.160701,-0.004523,-0.160701,-0.004523
2.026000,-0.159761,-0.004900,-0.159761,-0.004900
2.028000,-0.158822,-0.005276,-0.158822,-0.005276
2.030000,-0.157884,-0.005653,-0.157884,-0.005653
2.032000,-0.156946,-0.006029,-0.156946,-0.006029
2.034000,-0.156008,-0.006406,-0.156008,-0.006406
2.036000,-0.155072,-0.006782,-0.155072,-0.006782
2.038000,-0.154135,-0.007159,-0.154135,-0.007159
2.040000,-0.153200,-0.007535,-0.153200,-0.007535
2.042000,-0.152265,-0.007911,-0.152265,-0.007911
2.044000,-0.151331,-0.008287,-0.151331,-0.008287
2.046000,-0.150398,-0.008663,-0.150398,-0.008663
2.048000,-0.149466,-0.009039,-0.149466,-0.009039
2.050000,-0.148535,-0.009415,-0.148535,-0.009415
2.052000,-0.147604,-0.009791,-0.147604,-0.009791
